Date,Open,High,Low,Close,Adj Close,Volume
2017-07-20,16.43,16.43,16.43,16.43,15.956594,393.93939393939394
2017-07-21,16.43,16.43,16.43,16.43,15.956594,390.9090909090909
2017-07-24,16.43,16.43,16.43,16.43,15.956594,387.8787878787879
2017-07-25,16.43,16.43,16.43,16.43,15.956594,384.8484848484849
2017-07-26,16.43,16.43,16.43,16.43,15.956594,381.8181818181818
2017-07-27,16.43,16.43,16.43,16.43,15.956594,378.78787878787875
2017-07-28,16.43,16.43,16.43,16.43,15.956594,375.75757575757575
2017-07-31,16.43,16.43,16.43,16.43,15.956594,372.72727272727275
2017-08-01,16.43,16.43,16.43,16.43,15.956594,369.6969696969697
2017-08-02,16.43,16.43,16.43,16.43,15.956594,366.66666666666663
2017-08-03,16.43,16.43,16.43,16.43,15.956594,363.6363636363636
2017-08-04,16.43,16.43,16.43,16.43,15.956594,360.6060606060606
2017-08-07,16.43,16.43,16.43,16.43,15.956594,357.57575757575756
2017-08-08,16.43,16.43,16.43,16.43,15.956594,354.54545454545456
2017-08-09,16.43,16.43,16.43,16.7,15.956594,351.5151515151515
2017-08-10,16.43,16.43,16.43,16.43,15.956594,348.4848484848485
2017-08-11,16.43,16.43,16.43,16.43,15.956594,345.4545454545455
2017-08-14,16.43,16.43,16.43,16.43,15.956594,342.42424242424244
2017-08-15,16.43,16.43,16.43,16.5,15.956594,339.3939393939394
2017-08-16,16.43,16.43,16.43,16.43,15.956594,336.3636363636364
2017-08-17,16.43,16.43,16.43,16.43,15.956594,333.3333333333333
2017-08-18,16.43,16.43,16.43,16.8,15.956594,330.3030303030303
2017-08-21,16.43,16.43,16.43,16.43,15.956594,327.27272727272725
2017-08-22,16.43,16.43,16.43,16.9,15.956594,324.24242424242425
2017-08-23,16.43,16.43,16.43,17.43,15.956594,321.2121212121212
2017-08-24,16.43,16.43,16.43,16.43,15.956594,318.1818181818182
2017-08-25,16.43,16.43,16.43,18.43,15.956594,315.1515151515151
2017-08-28,16.43,16.43,16.43,18.9,15.956594,312.1212121212121
2017-08-29,16.43,16.43,16.43,19.43,15.956594,309.0909090909091
2017-08-30,16.43,16.43,16.43,20.63,15.956594,306.06060606060606
2017-08-31,16.43,16.43,16.43,21.9,15.956594,303.03030303030306
2017-09-01,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-05,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-06,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-07,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-08,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-11,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-12,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-13,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-14,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-15,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-18,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-19,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-20,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-21,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-22,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-25,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-26,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-27,23.950001,23.950001,23.950001,23.950001,23.259916,300.0
2017-09-28,23.950001,23.950001,23.950001,24.950001,23.259916,300.0
2017-09-29,23.950001,23.950001,23.950001,26.950001,23.259916,300.0
2017-10-02,23.950001,23.950001,23.950001,28.950001,23.259916,300.0
2017-10-03,23.950001,23.950001,23.950001,29.950001,23.259916,300.0
2017-10-04,23.950001,23.950001,23.950001,29.950001,23.259916,300.0
2017-10-05,23.950001,23.950001,23.950001,30.950001,23.259916,300.0
2017-10-06,31.684,31.684,31.684,31.684,30.771072,300.0
2017-10-09,31.75,31.75,31.68,31.68,30.767187,300.0
